id,sku,name,slug,brand,category,subcategory,currency,price,compare_at_price,discount_percent,rating,review_count,tags,details,options,images,is_new_arrival,is_featured,created_at,updated_at
c819758a-f9af-4eb3-be39-cec4b1ae7f47,NV-10011,Prime Ribbed Everyday Training Shorts,prime-ribbed-everyday-training-shorts-10011,NUVRA,Apparel,Shorts,PLN,147.0,178.0,17,4.5,28,"[""shorts"", ""casual"", ""new""]","{""material"": ""cotton blend"", ""fit"": ""Regular fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""High-quality construction"", ""Comfortable fit"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/prime-ribbed-everyday-training-shorts-10011/1.jpg"", ""gallery"": [""/images/products/prime-ribbed-everyday-training-shorts-10011/1.jpg"", ""/images/products/prime-ribbed-everyday-training-shorts-10011/2.jpg"", ""/images/products/prime-ribbed-everyday-training-shorts-10011/3.jpg"", ""/images/products/prime-ribbed-everyday-training-shorts-10011/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
020d6b3f-9fa0-47d2-afb9-8feb72c1e599,NV-10012,Prime Vintage Performance Training Shorts,prime-vintage-performance-training-shorts-10012,NUVRA,Apparel,Shorts,PLN,204.0,,0,4.6,17,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""mesh polyester"", ""fit"": ""Athletic fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""Soft, breathable fabric"", ""Freedom of movement"", ""High-quality construction""]}","{""colors"": [{""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Red"", ""hex"": ""#D72638""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/prime-vintage-performance-training-shorts-10012/1.jpg"", ""gallery"": [""/images/products/prime-vintage-performance-training-shorts-10012/1.jpg"", ""/images/products/prime-vintage-performance-training-shorts-10012/2.jpg"", ""/images/products/prime-vintage-performance-training-shorts-10012/3.jpg"", ""/images/products/prime-vintage-performance-training-shorts-10012/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
d2b5f74d-99e9-4e3b-85ed-1a9cced1b8b8,NV-10013,Studio Clean Performance Everyday Shorts,studio-clean-performance-everyday-shorts-10013,NUVRA,Apparel,Shorts,PLN,140.0,,0,4.8,14,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""nylon blend"", ""fit"": ""Relaxed fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Moisture-wicking feel"", ""Freedom of movement"", ""Soft, breathable fabric"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/studio-clean-performance-everyday-shorts-10013/1.jpg"", ""gallery"": [""/images/products/studio-clean-performance-everyday-shorts-10013/1.jpg"", ""/images/products/studio-clean-performance-everyday-shorts-10013/2.jpg"", ""/images/products/studio-clean-performance-everyday-shorts-10013/3.jpg"", ""/images/products/studio-clean-performance-everyday-shorts-10013/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
d37f5188-a8b0-4478-a99d-382a576599d2,NV-10014,Cloud Vintage Performance Training Shorts,cloud-vintage-performance-training-shorts-10014,NUVRA,Apparel,Shorts,PLN,141.0,,0,4.4,19,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""mesh polyester"", ""fit"": ""Relaxed fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Soft, breathable fabric"", ""Moisture-wicking feel"", ""Comfortable fit"", ""High-quality construction"", ""Freedom of movement""]}","{""colors"": [{""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/cloud-vintage-performance-training-shorts-10014/1.jpg"", ""gallery"": [""/images/products/cloud-vintage-performance-training-shorts-10014/1.jpg"", ""/images/products/cloud-vintage-performance-training-shorts-10014/2.jpg"", ""/images/products/cloud-vintage-performance-training-shorts-10014/3.jpg"", ""/images/products/cloud-vintage-performance-training-shorts-10014/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
ad56f9fa-3d87-49ab-944e-149948b0d043,NV-10015,Iron Graphic Everyday Everyday Shorts,iron-graphic-everyday-everyday-shorts-10015,NUVRA,Apparel,Shorts,PLN,146.0,186.0,22,4.5,15,"[""shorts"", ""casual"", ""new""]","{""material"": ""polyester blend"", ""fit"": ""Relaxed fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Soft, breathable fabric"", ""High-quality construction"", ""Comfortable fit""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Cobalt"", ""hex"": ""#1E4ED8""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/iron-graphic-everyday-everyday-shorts-10015/1.jpg"", ""gallery"": [""/images/products/iron-graphic-everyday-everyday-shorts-10015/1.jpg"", ""/images/products/iron-graphic-everyday-everyday-shorts-10015/2.jpg"", ""/images/products/iron-graphic-everyday-everyday-shorts-10015/3.jpg"", ""/images/products/iron-graphic-everyday-everyday-shorts-10015/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
bdc46fdd-2d58-4304-ab05-03a99e595f79,NV-10016,Drift Graphic Everyday Everyday Shorts,drift-graphic-everyday-everyday-shorts-10016,NUVRA,Apparel,Shorts,PLN,187.0,237.0,21,4.6,40,"[""shorts"", ""casual"", ""new""]","{""material"": ""nylon blend"", ""fit"": ""Athletic fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""High-quality construction"", ""Soft, breathable fabric""]}","{""colors"": [{""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Sand"", ""hex"": ""#D6C7A1""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/drift-graphic-everyday-everyday-shorts-10016/1.jpg"", ""gallery"": [""/images/products/drift-graphic-everyday-everyday-shorts-10016/1.jpg"", ""/images/products/drift-graphic-everyday-everyday-shorts-10016/2.jpg"", ""/images/products/drift-graphic-everyday-everyday-shorts-10016/3.jpg"", ""/images/products/drift-graphic-everyday-everyday-shorts-10016/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
82bb0b4d-1832-4e07-8f81-ff98af78c4db,NV-10017,Prime Minimal Performance Everyday Shorts,prime-minimal-performance-everyday-shorts-10017,NUVRA,Apparel,Shorts,PLN,127.0,,0,4.7,12,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""polyester blend"", ""fit"": ""Relaxed fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""High-quality construction"", ""Moisture-wicking feel"", ""Soft, breathable fabric"", ""Freedom of movement""]}","{""colors"": [{""name"": ""Black"", ""hex"": ""#111111""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/prime-minimal-performance-everyday-shorts-10017/1.jpg"", ""gallery"": [""/images/products/prime-minimal-performance-everyday-shorts-10017/1.jpg"", ""/images/products/prime-minimal-performance-everyday-shorts-10017/2.jpg"", ""/images/products/prime-minimal-performance-everyday-shorts-10017/3.jpg"", ""/images/products/prime-minimal-performance-everyday-shorts-10017/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
0eafbf6e-9c08-4631-a9e4-8d154ad94165,NV-10018,Drift Ribbed Performance Everyday Shorts,drift-ribbed-performance-everyday-shorts-10018,NUVRA,Apparel,Shorts,PLN,205.0,,0,4.2,11,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""cotton blend"", ""fit"": ""Relaxed fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Comfortable fit"", ""Moisture-wicking feel"", ""High-quality construction"", ""Soft, breathable fabric"", ""Freedom of movement""]}","{""colors"": [{""name"": ""Sand"", ""hex"": ""#D6C7A1""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}, {""name"": ""White"", ""hex"": ""#F5F5F5""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Red"", ""hex"": ""#D72638""}, {""name"": ""Olive"", ""hex"": ""#4B5320""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/drift-ribbed-performance-everyday-shorts-10018/1.jpg"", ""gallery"": [""/images/products/drift-ribbed-performance-everyday-shorts-10018/1.jpg"", ""/images/products/drift-ribbed-performance-everyday-shorts-10018/2.jpg"", ""/images/products/drift-ribbed-performance-everyday-shorts-10018/3.jpg"", ""/images/products/drift-ribbed-performance-everyday-shorts-10018/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
66eda09b-60ef-48e1-bdc4-d0d915b1b432,NV-10019,Urban Vintage Everyday Everyday Shorts,urban-vintage-everyday-everyday-shorts-10019,NUVRA,Apparel,Shorts,PLN,194.0,273.0,29,4.6,13,"[""shorts"", ""casual"", ""new""]","{""material"": ""mesh polyester"", ""fit"": ""Relaxed fit"", ""style"": ""Casual"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Soft, breathable fabric"", ""Comfortable fit"", ""High-quality construction""]}","{""colors"": [{""name"": ""Navy"", ""hex"": ""#1B2A41""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Heather Gray"", ""hex"": ""#9AA0A6""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/urban-vintage-everyday-everyday-shorts-10019/1.jpg"", ""gallery"": [""/images/products/urban-vintage-everyday-everyday-shorts-10019/1.jpg"", ""/images/products/urban-vintage-everyday-everyday-shorts-10019/2.jpg"", ""/images/products/urban-vintage-everyday-everyday-shorts-10019/3.jpg"", ""/images/products/urban-vintage-everyday-everyday-shorts-10019/4.jpg""]}",True,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
0b804c0c-89fa-4d33-95b6-8a658cf6e7c6,NV-10020,Pulse Minimal Performance Everyday Shorts,pulse-minimal-performance-everyday-shorts-10020,NUVRA,Apparel,Shorts,PLN,171.0,,0,4.6,41,"[""shorts"", ""gym"", ""new"", ""training"", ""performance""]","{""material"": ""polyester blend"", ""fit"": ""Regular fit"", ""style"": ""Gym"", ""delivery"": ""Standard delivery: 3–5 business days"", ""highlights"": [""Freedom of movement"", ""Soft, breathable fabric"", ""Moisture-wicking feel"", ""Comfortable fit"", ""High-quality construction""]}","{""colors"": [{""name"": ""Teal"", ""hex"": ""#0F766E""}, {""name"": ""Cream"", ""hex"": ""#EFE7DA""}, {""name"": ""Burgundy"", ""hex"": ""#5A1A1A""}, {""name"": ""Red"", ""hex"": ""#D72638""}], ""sizes"": [""S"", ""M"", ""L"", ""XL""]}","{""hero"": ""/images/products/pulse-minimal-performance-everyday-shorts-10020/1.jpg"", ""gallery"": [""/images/products/pulse-minimal-performance-everyday-shorts-10020/1.jpg"", ""/images/products/pulse-minimal-performance-everyday-shorts-10020/2.jpg"", ""/images/products/pulse-minimal-performance-everyday-shorts-10020/3.jpg"", ""/images/products/pulse-minimal-performance-everyday-shorts-10020/4.jpg""]}",False,False,2026-01-05T12:57:39.537905+00:00,2026-01-05T12:57:39.537905+00:00
